run_id,run_dir,experiment,geometry,mechanism,model,n,d,schedule,severity,mover_frac,noise,seed,regime,metric_family,metric,direction,threshold,window,max_epoch,detection_epoch,normalized_detection_time,detected
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,10.0,0.2,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,44.0,0.88,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Topological,max_persistence_h1,decrease,0.05,2,50.0,32.0,0.64,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Topological,top5_persistence_h1,decrease,0.05,2,50.0,30.0,0.6,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed821,1000,50,linear,moderate,1.0,0.0,821,Cluster tightening,Topological,total_persistence_h1,decrease,0.05,2,50.0,42.0,0.84,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Spectral,effective_rank,decrease,0.05,2,50.0,24.0,0.48,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,10.0,0.2,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,44.0,0.88,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Topological,max_persistence_h1,decrease,0.05,2,50.0,32.0,0.64,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Topological,top5_persistence_h1,decrease,0.05,2,50.0,30.0,0.6,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1111,1000,50,linear,moderate,1.0,0.0,1111,Cluster tightening,Topological,total_persistence_h1,decrease,0.05,2,50.0,42.0,0.84,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Spectral,effective_rank,decrease,0.05,2,50.0,24.0,0.48,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,10.0,0.2,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,48.0,0.96,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,,,False
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Topological,max_persistence_h1,decrease,0.05,2,50.0,34.0,0.68,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Topological,top5_persistence_h1,decrease,0.05,2,50.0,32.0,0.64,True
clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/cluster_tightening/clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,collapse_ph,clustered_gaussian,cluster_tightening,clustered_gaussian_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed1823,1000,50,linear,moderate,1.0,0.0,1823,Cluster tightening,Topological,total_persistence_h1,decrease,0.05,2,50.0,46.0,0.92,True
